849.1817016601562, 319.5110778808594, 737.515625, 318.3855895996094, 739.0512084960938, 210.64425659179688, 849.6495361328125, 212.38783264160156
849.1433715820312, 319.5893249511719, 737.5667114257812, 318.43084716796875, 738.9722290039062, 210.6593017578125, 849.6126708984375, 212.2278289794922
849.3897705078125, 319.5722351074219, 737.4278564453125, 318.3783264160156, 738.9927368164062, 210.61215209960938, 849.655029296875, 212.26564025878906
849.1973266601562, 319.7629089355469, 737.5820922851562, 318.3507995605469, 738.9624633789062, 210.72708129882812, 849.6979370117188, 212.33924865722656
848.9796752929688, 319.6048278808594, 737.4813842773438, 318.38494873046875, 739.174560546875, 210.5396728515625, 849.6544799804688, 212.25563049316406
849.1932983398438, 319.79998779296875, 737.5789184570312, 318.4507141113281, 738.7713623046875, 210.60121154785156, 849.6673583984375, 212.27877807617188
849.1229248046875, 319.58306884765625, 737.478759765625, 318.33148193359375, 738.8778686523438, 210.6842498779297, 849.658447265625, 212.2732391357422
849.224365234375, 319.4903564453125, 737.4739379882812, 318.099853515625, 738.9306030273438, 210.93597412109375, 849.6951904296875, 212.1384735107422
849.22265625, 319.4992980957031, 737.580810546875, 318.14678955078125, 738.9376831054688, 210.7556610107422, 849.6196899414062, 212.2920684814453
849.3060302734375, 319.4726257324219, 737.4481811523438, 318.43621826171875, 738.7257080078125, 210.75950622558594, 849.76513671875, 212.17320251464844
849.326904296875, 319.65618896484375, 737.4909057617188, 318.3413391113281, 738.9606323242188, 210.72348022460938, 849.8729858398438, 212.05638122558594
849.2201538085938, 319.5960998535156, 737.4126586914062, 318.2726745605469, 738.927490234375, 210.6848907470703, 849.5816040039062, 211.95623779296875
849.1515502929688, 319.78863525390625, 737.4967041015625, 318.3948059082031, 738.834228515625, 210.62779235839844, 849.72412109375, 212.28514099121094
849.23583984375, 319.56402587890625, 737.48779296875, 318.4109802246094, 738.9669799804688, 210.73545837402344, 849.6997680664062, 212.19898986816406
848.9459228515625, 319.571533203125, 737.5174560546875, 318.2076110839844, 739.299560546875, 210.6807861328125, 849.830810546875, 212.34007263183594
849.2518920898438, 319.7236633300781, 737.5149536132812, 318.310546875, 739.0802001953125, 210.60916137695312, 849.6699829101562, 212.31143188476562
849.17041015625, 319.81964111328125, 737.5728149414062, 318.37359619140625, 738.962890625, 210.50228881835938, 849.7722778320312, 212.18304443359375
849.1239013671875, 319.7030944824219, 737.44970703125, 318.298095703125, 738.9168090820312, 210.62875366210938, 849.5558471679688, 212.27919006347656
849.13134765625, 319.6766052246094, 737.6138305664062, 318.3533935546875, 739.2131958007812, 210.5791473388672, 849.9246215820312, 212.16629028320312
849.3128051757812, 319.9312744140625, 737.4933471679688, 318.4151916503906, 738.8676147460938, 210.5463104248047, 849.643310546875, 212.3958740234375
849.1607055664062, 319.6825866699219, 737.5751342773438, 318.402099609375, 739.0048217773438, 210.79725646972656, 849.6468505859375, 212.22825622558594
849.0521850585938, 319.830322265625, 737.3455200195312, 318.1708068847656, 738.8330078125, 210.4732666015625, 849.7222290039062, 212.1062774658203
849.2083129882812, 319.636962890625, 737.4376220703125, 318.2851257324219, 739.167724609375, 210.6181640625, 849.8838500976562, 212.40652465820312
849.1553955078125, 319.6779479980469, 737.4968872070312, 318.5679016113281, 738.99169921875, 210.62173461914062, 849.8077392578125, 212.2428436279297
849.0978393554688, 319.51702880859375, 737.4653930664062, 318.3253173828125, 739.0498657226562, 210.5737762451172, 849.6382446289062, 212.2994384765625
849.2241821289062, 319.60076904296875, 737.5911254882812, 318.2594909667969, 739.0880737304688, 210.78656005859375, 849.6753540039062, 212.28915405273438
849.2095336914062, 319.8327941894531, 737.5435791015625, 318.2954406738281, 738.8236083984375, 210.73753356933594, 849.5527954101562, 212.03883361816406
849.1893920898438, 319.4593811035156, 737.4114379882812, 318.33758544921875, 739.1827392578125, 210.60781860351562, 849.52978515625, 212.1156005859375
849.3432006835938, 319.6529846191406, 737.452392578125, 318.0379943847656, 738.6126708984375, 210.9507598876953, 849.5490112304688, 212.2246856689453
849.16162109375, 319.80987548828125, 737.3969116210938, 318.061767578125, 738.9400634765625, 210.75094604492188, 849.8200073242188, 212.02857971191406
849.285400390625, 319.63037109375, 737.37890625, 318.359619140625, 739.0438232421875, 210.81912231445312, 849.6851196289062, 212.34121704101562
849.2316284179688, 319.5554504394531, 737.4547119140625, 318.2532958984375, 738.7728881835938, 210.82867431640625, 849.7608642578125, 212.39068603515625
849.0890502929688, 319.6813049316406, 737.5001831054688, 318.31573486328125, 738.9298706054688, 210.81878662109375, 849.3040771484375, 212.064697265625
849.03125, 319.7865295410156, 737.5520629882812, 318.2690124511719, 739.1318969726562, 210.72952270507812, 849.7113037109375, 212.1397705078125
849.11474609375, 319.55975341796875, 737.5562744140625, 318.4116516113281, 739.0183715820312, 210.91253662109375, 849.5595092773438, 212.3016357421875
849.2846069335938, 319.6844482421875, 737.5979614257812, 318.1960754394531, 738.87109375, 210.68714904785156, 849.5986938476562, 212.28160095214844
849.20751953125, 319.61602783203125, 737.552978515625, 318.2918395996094, 738.96875, 210.80857849121094, 849.7385864257812, 212.3113250732422
849.1871948242188, 319.5887145996094, 737.5369873046875, 318.2552185058594, 739.2005004882812, 210.57870483398438, 849.5895385742188, 212.26710510253906
849.13671875, 319.50018310546875, 737.5064697265625, 318.52801513671875, 739.1944580078125, 210.59942626953125, 849.659423828125, 212.3070831298828
849.2357177734375, 319.5863037109375, 737.499755859375, 318.24755859375, 739.0562133789062, 210.69129943847656, 849.6762084960938, 212.3437042236328
